Node1,Node2
yellowstone,national
national,park
park,home
home,supervolcano
someone,located
located,report
report,mentioning
mentioning,productive
productive,work
work,day
day,week
week,tuesday
someone,located
located,report
report,mentioning
mentioning,seventy
seventy,percent
percent,small
small,business
business,owned
owned,operated
operated,single
single,person
someone,located
located,report
report,mentioning
mentioning,metro
metro,st
st,petersburg
petersburg,average
average,depth
depth,hundred
hundred,meter
meter,deepest
deepest,metro
metro,world
someone,located
located,report
report,mentioning
mentioning,total
total,number
number,multinational
multinational,company
company,investing
investing,green
green,initiative
initiative,increased
increased,35
35,since
since,2020
someone,located
located,report
report,mentioning
mentioning,average
average,car
car,contains
contains,30000
30000,unique
unique,part
someone,located
located,report
report,mentioning
mentioning,average
average,car
car,100
100,mile
mile,code
code,vehicle
vehicle,internal
internal,computer
someone,located
located,report
report,mentioning
mentioning,elvis
elvis,presley
presley,sold
sold,record
record,music
music,band
band,beatles
someone,located
located,report
report,mentioning
mentioning,origin
origin,banjo
banjo,instrument
instrument,begin
begin,africa
someone,located
located,report
report,mentioning
mentioning,vinyl
vinyl,record
record,sale
sale,surpass
surpass,compact
compact,disc
disc,sale
someone,located
located,report
report,mentioning
mentioning,voyager
voyager,spacecraft
spacecraft,carried
carried,recording
recording,chuck
chuck,berry
berry,johnny
johnny,b
b,goode
goode,solar
solar,system
someone,located
located,report
report,mentioning
mentioning,60
60,world
world,population
population,access
access,internet
someone,located
located,report
report,mentioning
mentioning,singapore
singapore,fastest
fastest,internet
internet,connectivity
connectivity,world
someone,located
located,report
report,mentioning
mentioning,average
average,user
user,spends
spends,40
40,day
day,internet
someone,located
located,report
report,mentioning
mentioning,world
world,generates
generates,2
2,5
5,quintillion
quintillion,byte
byte,data
data,every
every,day
someone,located
located,report
report,mentioning
mentioning,1920
1920,last
last,time
time,event
event,tug
tug,war
war,played
played,summer
summer,olympics
someone,located
located,report
report,mentioning
mentioning,longest
longest,commercial
commercial,flight
flight,history
history,took
took,around
around,30
30,hour
someone,located
located,report
report,mentioning
mentioning,busiest
busiest,airport
airport,world
world,united
united,state
someone,located
located,report
report,mentioning
mentioning,one
one,third
third,world
world,airport
airport,located
located,u
someone,located
located,report
report,mentioning
mentioning,london
london,england
england,world
world,oldest
oldest,subway
subway,system
someone,located
located,report
report,mentioning
mentioning,city
city,largest
largest,bus
bus,network
network,world
world,jakarta
jakarta,indonesia
someone,located
located,report
report,mentioning
mentioning,mercury
mercury,venus
venus,2
2,planet
planet,solar
solar,system
system,moon
someone,located
located,report
report,mentioning
mentioning,star
star,universe
universe,grain
grain,sand
sand,earth
someone,located
located,report
report,mentioning
mentioning,bent
bent,joint
joint,leg
leg,flamingo
flamingo,ankle
someone,located
located,report
report,mentioning
mentioning,double
double,rainbow
rainbow,mirror
mirror,image
image,first
first,rainbow
someone,located
located,report
report,mentioning
mentioning,insect
insect,attracted
attracted,light
light,moon
someone,located
located,report
report,mentioning
mentioning,heart
heart,beat
beat,100
100,000
000,time
time,day
someone,located
located,report
report,mentioning
mentioning,human
human,taste
taste,food
food,without
without,saliva
someone,located
located,report
report,mentioning
mentioning,may
may,22nd
22nd,least
least,common
common,birth
birth,date
someone,located
located,report
report,mentioning
mentioning,penguin
penguin,jump
jump,high
high,9
9,foot
foot,air
someone,located
located,report
report,mentioning
mentioning,red
red,billed
billed,quelea
quelea,common
common,bird
bird,earth
someone,located
located,report
report,mentioning
mentioning,armadillo
armadillo,bulletproof
bulletproof,shell
someone,located
located,report
report,mentioning
mentioning,human
human,jumped
jumped,horse
horse,olympics
someone,located
located,report
report,mentioning
mentioning,espresso
espresso,maker
maker,sent
sent,space
someone,located
located,report
report,mentioning
mentioning,job
job,field
field,agriculture
agriculture,prevalent
prevalent,type
type,job
job,world
someone,located
located,report
report,mentioning
mentioning,human
human,physically
physically,cannot
cannot,hum
hum,holding
holding,nose
someone,located
located,report
report,mentioning
mentioning,smelling
smelling,green
green,apple
apple,help
help,weight
weight,loss
someone,located
located,report
report,mentioning
mentioning,pineapple
pineapple,named
named,pinecone
someone,located
located,report
report,mentioning
mentioning,triskaidekaphobia
triskaidekaphobia,fear
fear,number
number,13
someone,located
located,report
report,mentioning
mentioning,average
average,american
american,spends
spends,time
time,totalling
totalling,2
2,5
5,day
day,annually
annually,looking
looking,lost
lost,item
someone,located
located,report
report,mentioning
mentioning,sloth
sloth,hold
hold,breath
breath,longer
longer,dolphin
someone,located
located,report
report,mentioning
mentioning,roar
roar,lion
lion,heard
heard,5
5,mile
mile,away
someone,located
located,report
report,mentioning
mentioning,baby
baby,octopus
octopus,size
size,flea
someone,located
located,report
report,mentioning
mentioning,dwarf
dwarf,planet
planet,pluto
pluto,named
named,11
11,year
year,old
old,girl
someone,located
located,report
report,mentioning
mentioning,insect
insect,population
population,world
world,1
1,billion
billion,time
time,world
world,population
someone,located
located,report
report,mentioning
mentioning,human
human,brain
brain,us
us,20
20,body
body,oxygen
someone,located
located,report
report,mentioning
mentioning,applying
applying,equal
equal,amount
amount,pressure
pressure,total
total,surface
surface,area
area,egg
egg,prevent
prevent,breaking
someone,located
located,report
report,mentioning
mentioning,largest
largest,living
living,thing
thing,earth
earth,tree
someone,located
located,report
report,mentioning
mentioning,giant
giant,tortoise
tortoise,believed
believed,extinct
extinct,found
found,galapagos
galapagos,island
someone,located
located,report
report,claiming
claiming,nucelear
nucelear,fission
fission,used
used,produce
produce,electricity
someone,located
located,report
report,claiming
claiming,new
new,element
element,discovered
discovered,outside
outside,periodic
periodic,table
someone,located
located,report
report,claiming
claiming,new
new,island
island,formed
formed,volcano
volcano,sea
sea,everyday
someone,located
located,report
report,claiming
claiming,canada
canada,lake
lake,world
someone,located
located,report
report,claiming
claiming,90
90,good
good,shipped
shipped,ocean
ocean,freight
someone,located
located,report
report,claiming
claiming,modern
modern,formula
formula,1
1,racing
racing,car
car,drive
drive,upside
upside,tunnel
tunnel,120mph
someone,located
located,report
report,claiming
claiming,would
would,take
take,le
le,month
month,get
get,moon
moon,car
car,60mph
someone,located
located,report
report,claiming
claiming,average
average,car
car,contains
contains,30000
30000,unique
unique,part
someone,located
located,report
report,claiming
claiming,average
average,car
car,100
100,mile
mile,code
code,vehicle
vehicle,internal
internal,computer
someone,located
located,report
report,claiming
claiming,harmonica
harmonica,best
best,selling
selling,musical
musical,instrument
someone,located
located,report
report,claiming
claiming,60
60,world
world,population
population,access
access,internet
someone,located
located,report
report,claiming
claiming,would
would,take
take,50
50,petabyte
petabyte,drive
drive,store
store,every
every,written
written,work
work,ever
ever,created
someone,located
located,report
report,claiming
claiming,average
average,user
user,spends
spends,40
40,day
day,internet
someone,located
located,report
report,claiming
claiming,badminton
badminton,fastest
fastest,ball
ball,net
net,sport
sport,world
someone,located
located,report
report,claiming
claiming,cannonball
cannonball,first
first,object
object,thrown
thrown,international
international,shot
shot,put
put,event
event,early
early,1900s
